t	w	a
7.454600	-0.093933	-0.299508
7.454700	-0.093788	-0.299517
7.454800	-0.093643	-0.299527
7.454900	-0.093499	-0.299536
7.455000	-0.093354	-0.299545
7.455100	-0.093209	-0.299555
7.455200	-0.093065	-0.299564
7.455300	-0.092920	-0.299573
7.455400	-0.092775	-0.299583
7.455500	-0.092630	-0.299592
7.455600	-0.092486	-0.299601
7.455700	-0.092341	-0.299610
7.455800	-0.092196	-0.299620
7.455900	-0.092051	-0.299629
7.456000	-0.091906	-0.299638
7.456100	-0.091762	-0.299647
7.456200	-0.091617	-0.299656
7.456300	-0.091472	-0.299665
7.456400	-0.091327	-0.299675
7.456500	-0.091182	-0.299684
7.456600	-0.091038	-0.299693
7.456700	-0.090893	-0.299702
7.456800	-0.090748	-0.299711
7.456900	-0.090603	-0.299720
7.457000	-0.090458	-0.299729
7.457100	-0.090314	-0.299738
7.457200	-0.090169	-0.299747
7.457300	-0.090024	-0.299756
7.457400	-0.089879	-0.299765
7.457500	-0.089734	-0.299774
7.457600	-0.089589	-0.299783
7.457700	-0.089444	-0.299792
7.457800	-0.089300	-0.299801
7.457900	-0.089155	-0.299810
7.458000	-0.089010	-0.299819
7.458100	-0.088865	-0.299828
7.458200	-0.088720	-0.299837
7.458300	-0.088575	-0.299846
7.458400	-0.088430	-0.299854
7.458500	-0.088286	-0.299863
7.458600	-0.088141	-0.299872
7.458700	-0.087996	-0.299881
7.458800	-0.087851	-0.299890
7.458900	-0.087706	-0.299898
7.459000	-0.087561	-0.299907
7.459100	-0.087416	-0.299916
7.459200	-0.087271	-0.299925
7.459300	-0.087126	-0.299933
7.459400	-0.086981	-0.299942
7.459500	-0.086836	-0.299951
7.459600	-0.086691	-0.299959
7.459700	-0.086547	-0.299968
7.459800	-0.086402	-0.299977
7.459900	-0.086257	-0.299985
7.460000	-0.086112	-0.299994
7.460100	-0.085967	-0.300003
7.460200	-0.085822	-0.300011
7.460300	-0.085677	-0.300020
7.460400	-0.085532	-0.300028
7.460500	-0.085387	-0.300037
7.460600	-0.085242	-0.300045
7.460700	-0.085097	-0.300054
7.460800	-0.084952	-0.300062
7.460900	-0.084807	-0.300071
7.461000	-0.084662	-0.300079
7.461100	-0.084517	-0.300088
7.461200	-0.084372	-0.300096
7.461300	-0.084227	-0.300105
7.461400	-0.084082	-0.300113
7.461500	-0.083937	-0.300122
7.461600	-0.083792	-0.300130
7.461700	-0.083647	-0.300138
7.461800	-0.083502	-0.300147
7.461900	-0.083357	-0.300155
7.462000	-0.083212	-0.300163
7.462100	-0.083067	-0.300172
7.462200	-0.082922	-0.300180
7.462300	-0.082777	-0.300188
7.462400	-0.082632	-0.300196
7.462500	-0.082487	-0.300205
7.462600	-0.082342	-0.300213
7.462700	-0.082197	-0.300221
7.462800	-0.082052	-0.300229
7.462900	-0.081906	-0.300238
7.463000	-0.081761	-0.300246
7.463100	-0.081616	-0.300254
7.463200	-0.081471	-0.300262
7.463300	-0.081326	-0.300270
7.463400	-0.081181	-0.300278
7.463500	-0.081036	-0.300287
7.463600	-0.080891	-0.300295
7.463700	-0.080746	-0.300303
7.463800	-0.080601	-0.300311
7.463900	-0.080456	-0.300319
7.464000	-0.080311	-0.300327
7.464100	-0.080165	-0.300335
7.464200	-0.080020	-0.300343
7.464300	-0.079875	-0.300351
7.464400	-0.079730	-0.300359
7.464500	-0.079585	-0.300367
7.464600	-0.079440	-0.300375
7.464700	-0.079295	-0.300383
7.464800	-0.079150	-0.300391
7.464900	-0.079004	-0.300399
7.465000	-0.078859	-0.300406
7.465100	-0.078714	-0.300414
7.465200	-0.078569	-0.300422
7.465300	-0.078424	-0.300430
7.465400	-0.078279	-0.300438
7.465500	-0.078134	-0.300446
7.465600	-0.077988	-0.300453
7.465700	-0.077843	-0.300461
7.465800	-0.077698	-0.300469
7.465900	-0.077553	-0.300477
7.466000	-0.077408	-0.300485
7.466100	-0.077263	-0.300492
7.466200	-0.077117	-0.300500
7.466300	-0.076972	-0.300508
7.466400	-0.076827	-0.300515
7.466500	-0.076682	-0.300523
7.466600	-0.076537	-0.300531
7.466700	-0.076391	-0.300538
7.466800	-0.076246	-0.300546
7.466900	-0.076101	-0.300554
7.467000	-0.075956	-0.300561
7.467100	-0.075811	-0.300569
7.467200	-0.075665	-0.300576
7.467300	-0.075520	-0.300584
7.467400	-0.075375	-0.300592
7.467500	-0.075230	-0.300599
7.467600	-0.075084	-0.300607
7.467700	-0.074939	-0.300614
7.467800	-0.074794	-0.300622
7.467900	-0.074649	-0.300629
7.468000	-0.074503	-0.300636
7.468100	-0.074358	-0.300644
7.468200	-0.074213	-0.300651
7.468300	-0.074068	-0.300659
7.468400	-0.073922	-0.300666
7.468500	-0.073777	-0.300674
7.468600	-0.073632	-0.300681
7.468700	-0.073487	-0.300688
7.468800	-0.073341	-0.300696
7.468900	-0.073196	-0.300703
7.469000	-0.073051	-0.300710
7.469100	-0.072905	-0.300718
7.469200	-0.072760	-0.300725
7.469300	-0.072615	-0.300732
7.469400	-0.072470	-0.300739
7.469500	-0.072324	-0.300747
7.469600	-0.072179	-0.300754
7.469700	-0.072034	-0.300761
7.469800	-0.071888	-0.300768
7.469900	-0.071743	-0.300775
7.470000	-0.071598	-0.300783
7.470100	-0.071452	-0.300790
7.470200	-0.071307	-0.300797
7.470300	-0.071162	-0.300804
7.470400	-0.071016	-0.300811
7.470500	-0.070871	-0.300818
7.470600	-0.070726	-0.300825
7.470700	-0.070580	-0.300832
7.470800	-0.070435	-0.300839
7.470900	-0.070290	-0.300846
7.471000	-0.070144	-0.300853
7.471100	-0.069999	-0.300860
7.471200	-0.069854	-0.300867
7.471300	-0.069708	-0.300874
7.471400	-0.069563	-0.300881
7.471500	-0.069418	-0.300888
7.471600	-0.069272	-0.300895
7.471700	-0.069127	-0.300902
7.471800	-0.068981	-0.300909
7.471900	-0.068836	-0.300916
7.472000	-0.068691	-0.300923
7.472100	-0.068545	-0.300930
7.472200	-0.068400	-0.300937
7.472300	-0.068254	-0.300943
7.472400	-0.068109	-0.300950
7.472500	-0.067964	-0.300957
7.472600	-0.067818	-0.300964
7.472700	-0.067673	-0.300971
7.472800	-0.067527	-0.300977
7.472900	-0.067382	-0.300984
7.473000	-0.067237	-0.300991
7.473100	-0.067091	-0.300998
7.473200	-0.066946	-0.301004
7.473300	-0.066800	-0.301011
7.473400	-0.066655	-0.301018
7.473500	-0.066510	-0.301024
7.473600	-0.066364	-0.301031
7.473700	-0.066219	-0.301038
7.473800	-0.066073	-0.301044
7.473900	-0.065928	-0.301051
7.474000	-0.065782	-0.301057
7.474100	-0.065637	-0.301064
7.474200	-0.065491	-0.301070
7.474300	-0.065346	-0.301077
7.474400	-0.065200	-0.301084
7.474500	-0.065055	-0.301090
7.474600	-0.064910	-0.301097
7.474700	-0.064764	-0.301103
7.474800	-0.064619	-0.301109
7.474900	-0.064473	-0.301116
7.475000	-0.064328	-0.301122
7.475100	-0.064182	-0.301129
7.475200	-0.064037	-0.301135
7.475300	-0.063891	-0.301142
7.475400	-0.063746	-0.301148
7.475500	-0.063600	-0.301154
7.475600	-0.063455	-0.301161
7.475700	-0.063309	-0.301167
7.475800	-0.063164	-0.301173
7.475900	-0.063018	-0.301180
7.476000	-0.062873	-0.301186
7.476100	-0.062727	-0.301192
7.476200	-0.062582	-0.301199
7.476300	-0.062436	-0.301205
7.476400	-0.062291	-0.301211
7.476500	-0.062145	-0.301217
7.476600	-0.062000	-0.301223
7.476700	-0.061854	-0.301230
7.476800	-0.061709	-0.301236
7.476900	-0.061563	-0.301242
7.477000	-0.061418	-0.301248
7.477100	-0.061272	-0.301254
7.477200	-0.061126	-0.301260
7.477300	-0.060981	-0.301266
7.477400	-0.060835	-0.301273
7.477500	-0.060690	-0.301279
7.477600	-0.060544	-0.301285
7.477700	-0.060399	-0.301291
7.477800	-0.060253	-0.301297
7.477900	-0.060108	-0.301303
7.478000	-0.059962	-0.301309
7.478100	-0.059816	-0.301315
7.478200	-0.059671	-0.301321
7.478300	-0.059525	-0.301327
7.478400	-0.059380	-0.301333
7.478500	-0.059234	-0.301339
7.478600	-0.059089	-0.301345
7.478700	-0.058943	-0.301350
7.478800	-0.058797	-0.301356
7.478900	-0.058652	-0.301362
7.479000	-0.058506	-0.301368
7.479100	-0.058361	-0.301374
7.479200	-0.058215	-0.301380
7.479300	-0.058069	-0.301386
7.479400	-0.057924	-0.301391
7.479500	-0.057778	-0.301397
7.479600	-0.057633	-0.301403
7.479700	-0.057487	-0.301409
7.479800	-0.057341	-0.301414
7.479900	-0.057196	-0.301420
7.480000	-0.057050	-0.301426
7.480100	-0.056904	-0.301432
7.480200	-0.056759	-0.301437
7.480300	-0.056613	-0.301443
7.480400	-0.056468	-0.301449
7.480500	-0.056322	-0.301454
7.480600	-0.056176	-0.301460
7.480700	-0.056031	-0.301465
7.480800	-0.055885	-0.301471
7.480900	-0.055739	-0.301477
7.481000	-0.055594	-0.301482
7.481100	-0.055448	-0.301488
7.481200	-0.055302	-0.301493
7.481300	-0.055157	-0.301499
7.481400	-0.055011	-0.301504
7.481500	-0.054866	-0.301510
7.481600	-0.054720	-0.301515
7.481700	-0.054574	-0.301521
7.481800	-0.054429	-0.301526
7.481900	-0.054283	-0.301532
7.482000	-0.054137	-0.301537
7.482100	-0.053992	-0.301542
7.482200	-0.053846	-0.301548
7.482300	-0.053700	-0.301553
7.482400	-0.053554	-0.301559
7.482500	-0.053409	-0.301564
7.482600	-0.053263	-0.301569
7.482700	-0.053117	-0.301575
7.482800	-0.052972	-0.301580
7.482900	-0.052826	-0.301585
7.483000	-0.052680	-0.301590
7.483100	-0.052535	-0.301596
7.483200	-0.052389	-0.301601
7.483300	-0.052243	-0.301606
7.483400	-0.052098	-0.301611
7.483500	-0.051952	-0.301617
7.483600	-0.051806	-0.301622
7.483700	-0.051660	-0.301627
7.483800	-0.051515	-0.301632
7.483900	-0.051369	-0.301637
7.484000	-0.051223	-0.301642
7.484100	-0.051078	-0.301648
7.484200	-0.050932	-0.301653
7.484300	-0.050786	-0.301658
7.484400	-0.050640	-0.301663
7.484500	-0.050495	-0.301668
7.484600	-0.050349	-0.301673
7.484700	-0.050203	-0.301678
7.484800	-0.050057	-0.301683
7.484900	-0.049912	-0.301688
7.485000	-0.049766	-0.301693
7.485100	-0.049620	-0.301698
7.485200	-0.049474	-0.301703
7.485300	-0.049329	-0.301708
7.485400	-0.049183	-0.301713
7.485500	-0.049037	-0.301718
7.485600	-0.048891	-0.301722
7.485700	-0.048746	-0.301727
7.485800	-0.048600	-0.301732
7.485900	-0.048454	-0.301737
7.486000	-0.048308	-0.301742
7.486100	-0.048163	-0.301747
7.486200	-0.048017	-0.301752
7.486300	-0.047871	-0.301756
7.486400	-0.047725	-0.301761
7.486500	-0.047579	-0.301766
7.486600	-0.047434	-0.301771
7.486700	-0.047288	-0.301775
7.486800	-0.047142	-0.301780
7.486900	-0.046996	-0.301785
7.487000	-0.046851	-0.301790
7.487100	-0.046705	-0.301794
7.487200	-0.046559	-0.301799
7.487300	-0.046413	-0.301803
7.487400	-0.046267	-0.301808
7.487500	-0.046122	-0.301813
7.487600	-0.045976	-0.301817
7.487700	-0.045830	-0.301822
7.487800	-0.045684	-0.301827
7.487900	-0.045538	-0.301831
7.488000	-0.045392	-0.301836
7.488100	-0.045247	-0.301840
7.488200	-0.045101	-0.301845
7.488300	-0.044955	-0.301849
7.488400	-0.044809	-0.301854
7.488500	-0.044663	-0.301858
7.488600	-0.044518	-0.301863
7.488700	-0.044372	-0.301867
7.488800	-0.044226	-0.301871
7.488900	-0.044080	-0.301876
7.489000	-0.043934	-0.301880
7.489100	-0.043788	-0.301885
7.489200	-0.043643	-0.301889
7.489300	-0.043497	-0.301893
7.489400	-0.043351	-0.301898
7.489500	-0.043205	-0.301902
7.489600	-0.043059	-0.301906
7.489700	-0.042913	-0.301911
7.489800	-0.042768	-0.301915
7.489900	-0.042622	-0.301919
7.490000	-0.042476	-0.301923
7.490100	-0.042330	-0.301928
7.490200	-0.042184	-0.301932
7.490300	-0.042038	-0.301936
7.490400	-0.041892	-0.301940
7.490500	-0.041747	-0.301945
7.490600	-0.041601	-0.301949
7.490700	-0.041455	-0.301953
7.490800	-0.041309	-0.301957
7.490900	-0.041163	-0.301961
7.491000	-0.041017	-0.301965
7.491100	-0.040871	-0.301969
7.491200	-0.040725	-0.301973
7.491300	-0.040580	-0.301977
7.491400	-0.040434	-0.301982
7.491500	-0.040288	-0.301986
7.491600	-0.040142	-0.301990
7.491700	-0.039996	-0.301994
7.491800	-0.039850	-0.301998
7.491900	-0.039704	-0.302002
7.492000	-0.039558	-0.302006
7.492100	-0.039412	-0.302009
7.492200	-0.039267	-0.302013
7.492300	-0.039121	-0.302017
7.492400	-0.038975	-0.302021
7.492500	-0.038829	-0.302025
7.492600	-0.038683	-0.302029
7.492700	-0.038537	-0.302033
7.492800	-0.038391	-0.302037
7.492900	-0.038245	-0.302041
7.493000	-0.038099	-0.302044
7.493100	-0.037953	-0.302048
7.493200	-0.037808	-0.302052
7.493300	-0.037662	-0.302056
7.493400	-0.037516	-0.302059
7.493500	-0.037370	-0.302063
7.493600	-0.037224	-0.302067
7.493700	-0.037078	-0.302071
7.493800	-0.036932	-0.302074
7.493900	-0.036786	-0.302078
7.494000	-0.036640	-0.302082
7.494100	-0.036494	-0.302085
7.494200	-0.036348	-0.302089
7.494300	-0.036202	-0.302093
7.494400	-0.036056	-0.302096
7.494500	-0.035911	-0.302100
7.494600	-0.035765	-0.302103
7.494700	-0.035619	-0.302107
7.494800	-0.035473	-0.302111
7.494900	-0.035327	-0.302114
7.495000	-0.035181	-0.302118
7.495100	-0.035035	-0.302121
7.495200	-0.034889	-0.302125
7.495300	-0.034743	-0.302128
7.495400	-0.034597	-0.302132
7.495500	-0.034451	-0.302135
7.495600	-0.034305	-0.302138
7.495700	-0.034159	-0.302142
7.495800	-0.034013	-0.302145
7.495900	-0.033867	-0.302149
7.496000	-0.033721	-0.302152
7.496100	-0.033575	-0.302155
7.496200	-0.033429	-0.302159
7.496300	-0.033283	-0.302162
7.496400	-0.033137	-0.302165
7.496500	-0.032991	-0.302169
7.496600	-0.032845	-0.302172
7.496700	-0.032700	-0.302175
7.496800	-0.032554	-0.302179
7.496900	-0.032408	-0.302182
7.497000	-0.032262	-0.302185
7.497100	-0.032116	-0.302188
7.497200	-0.031970	-0.302191
7.497300	-0.031824	-0.302195
7.497400	-0.031678	-0.302198
7.497500	-0.031532	-0.302201
7.497600	-0.031386	-0.302204
7.497700	-0.031240	-0.302207
7.497800	-0.031094	-0.302210
7.497900	-0.030948	-0.302214
7.498000	-0.030802	-0.302217
7.498100	-0.030656	-0.302220
7.498200	-0.030510	-0.302223
7.498300	-0.030364	-0.302226
7.498400	-0.030218	-0.302229
7.498500	-0.030072	-0.302232
7.498600	-0.029926	-0.302235
7.498700	-0.029780	-0.302238
7.498800	-0.029634	-0.302241
7.498900	-0.029488	-0.302244
7.499000	-0.029342	-0.302247
7.499100	-0.029196	-0.302250
7.499200	-0.029050	-0.302253
7.499300	-0.028904	-0.302255
7.499400	-0.028758	-0.302258
7.499500	-0.028612	-0.302261
7.499600	-0.028466	-0.302264
7.499700	-0.028320	-0.302267
7.499800	-0.028174	-0.302270
7.499900	-0.028028	-0.302272
7.500000	-0.027882	-0.302275
7.500100	-0.027736	-0.302278
7.500200	-0.027590	-0.302281
7.500300	-0.027444	-0.302284
7.500400	-0.027298	-0.302286
7.500500	-0.027152	-0.302289
7.500600	-0.027006	-0.302292
7.500700	-0.026859	-0.302294
7.500800	-0.026713	-0.302297
7.500900	-0.026567	-0.302300
7.501000	-0.026421	-0.302302
7.501100	-0.026275	-0.302305
7.501200	-0.026129	-0.302308
7.501300	-0.025983	-0.302310
7.501400	-0.025837	-0.302313
7.501500	-0.025691	-0.302315
7.501600	-0.025545	-0.302318
7.501700	-0.025399	-0.302321
7.501800	-0.025253	-0.302323
7.501900	-0.025107	-0.302326
7.502000	-0.024961	-0.302328
7.502100	-0.024815	-0.302331
7.502200	-0.024669	-0.302333
7.502300	-0.024523	-0.302336
7.502400	-0.024377	-0.302338
7.502500	-0.024231	-0.302340
7.502600	-0.024085	-0.302343
7.502700	-0.023939	-0.302345
7.502800	-0.023793	-0.302348
7.502900	-0.023647	-0.302350
7.503000	-0.023501	-0.302352
7.503100	-0.023354	-0.302355
7.503200	-0.023208	-0.302357
7.503300	-0.023062	-0.302359
7.503400	-0.022916	-0.302362
7.503500	-0.022770	-0.302364
7.503600	-0.022624	-0.302366
7.503700	-0.022478	-0.302368
7.503800	-0.022332	-0.302371
7.503900	-0.022186	-0.302373
7.504000	-0.022040	-0.302375
7.504100	-0.021894	-0.302377
7.504200	-0.021748	-0.302380
7.504300	-0.021602	-0.302382
7.504400	-0.021456	-0.302384
7.504500	-0.021310	-0.302386
7.504600	-0.021164	-0.302388
7.504700	-0.021017	-0.302390
7.504800	-0.020871	-0.302392
7.504900	-0.020725	-0.302394
7.505000	-0.020579	-0.302396
7.505100	-0.020433	-0.302398
7.505200	-0.020287	-0.302401
7.505300	-0.020141	-0.302403
7.505400	-0.019995	-0.302405
7.505500	-0.019849	-0.302407
7.505600	-0.019703	-0.302409
7.505700	-0.019557	-0.302410
7.505800	-0.019411	-0.302412
7.505900	-0.019265	-0.302414
7.506000	-0.019118	-0.302416
7.506100	-0.018972	-0.302418
7.506200	-0.018826	-0.302420
7.506300	-0.018680	-0.302422
7.506400	-0.018534	-0.302424
7.506500	-0.018388	-0.302426
7.506600	-0.018242	-0.302428
7.506700	-0.018096	-0.302429
7.506800	-0.017950	-0.302431
7.506900	-0.017804	-0.302433
7.507000	-0.017658	-0.302435
7.507100	-0.017511	-0.302436
7.507200	-0.017365	-0.302438
7.507300	-0.017219	-0.302440
7.507400	-0.017073	-0.302442
7.507500	-0.016927	-0.302443
7.507600	-0.016781	-0.302445
7.507700	-0.016635	-0.302447
7.507800	-0.016489	-0.302448
7.507900	-0.016343	-0.302450
7.508000	-0.016197	-0.302452
7.508100	-0.016050	-0.302453
7.508200	-0.015904	-0.302455
7.508300	-0.015758	-0.302456
7.508400	-0.015612	-0.302458
7.508500	-0.015466	-0.302460
7.508600	-0.015320	-0.302461
7.508700	-0.015174	-0.302463
7.508800	-0.015028	-0.302464
7.508900	-0.014882	-0.302466
7.509000	-0.014736	-0.302467
7.509100	-0.014589	-0.302469
7.509200	-0.014443	-0.302470
7.509300	-0.014297	-0.302471
7.509400	-0.014151	-0.302473
7.509500	-0.014005	-0.302474
7.509600	-0.013859	-0.302476
7.509700	-0.013713	-0.302477
7.509800	-0.013567	-0.302478
7.509900	-0.013421	-0.302480
7.510000	-0.013274	-0.302481
7.510100	-0.013128	-0.302482
7.510200	-0.012982	-0.302484
7.510300	-0.012836	-0.302485
7.510400	-0.012690	-0.302486
7.510500	-0.012544	-0.302488
7.510600	-0.012398	-0.302489
7.510700	-0.012252	-0.302490
7.510800	-0.012105	-0.302491
7.510900	-0.011959	-0.302492
7.511000	-0.011813	-0.302494
7.511100	-0.011667	-0.302495
7.511200	-0.011521	-0.302496
7.511300	-0.011375	-0.302497
7.511400	-0.011229	-0.302498
7.511500	-0.011083	-0.302499
7.511600	-0.010937	-0.302500
7.511700	-0.010790	-0.302502
7.511800	-0.010644	-0.302503
7.511900	-0.010498	-0.302504
7.512000	-0.010352	-0.302505
7.512100	-0.010206	-0.302506
7.512200	-0.010060	-0.302507
7.512300	-0.009914	-0.302508
7.512400	-0.009767	-0.302509
7.512500	-0.009621	-0.302510
7.512600	-0.009475	-0.302511
7.512700	-0.009329	-0.302512
7.512800	-0.009183	-0.302513
7.512900	-0.009037	-0.302513
7.513000	-0.008891	-0.302514
7.513100	-0.008745	-0.302515
7.513200	-0.008598	-0.302516
7.513300	-0.008452	-0.302517
7.513400	-0.008306	-0.302518
7.513500	-0.008160	-0.302519
7.513600	-0.008014	-0.302519
7.513700	-0.007868	-0.302520
7.513800	-0.007722	-0.302521
7.513900	-0.007576	-0.302522
7.514000	-0.007429	-0.302522
7.514100	-0.007283	-0.302523
7.514200	-0.007137	-0.302524
7.514300	-0.006991	-0.302525
7.514400	-0.006845	-0.302525
7.514500	-0.006699	-0.302526
7.514600	-0.006553	-0.302527
7.514700	-0.006406	-0.302527
7.514800	-0.006260	-0.302528
7.514900	-0.006114	-0.302529
7.515000	-0.005968	-0.302529
7.515100	-0.005822	-0.302530
7.515200	-0.005676	-0.302530
7.515300	-0.005530	-0.302531
7.515400	-0.005383	-0.302531
7.515500	-0.005237	-0.302532
7.515600	-0.005091	-0.302533
7.515700	-0.004945	-0.302533
7.515800	-0.004799	-0.302533
7.515900	-0.004653	-0.302534
7.516000	-0.004507	-0.302534
7.516100	-0.004361	-0.302535
7.516200	-0.004214	-0.302535
7.516300	-0.004068	-0.302536
7.516400	-0.003922	-0.302536
7.516500	-0.003776	-0.302536
7.516600	-0.003630	-0.302537
7.516700	-0.003484	-0.302537
7.516800	-0.003338	-0.302538
7.516900	-0.003191	-0.302538
7.517000	-0.003045	-0.302538
7.517100	-0.002899	-0.302538
7.517200	-0.002753	-0.302539
7.517300	-0.002607	-0.302539
7.517400	-0.002461	-0.302539
7.517500	-0.002315	-0.302540
7.517600	-0.002168	-0.302540
7.517700	-0.002022	-0.302540
7.517800	-0.001876	-0.302540
7.517900	-0.001730	-0.302540
7.518000	-0.001584	-0.302541
7.518100	-0.001438	-0.302541
7.518200	-0.001292	-0.302541
7.518300	-0.001145	-0.302541
7.518400	-0.000999	-0.302541
7.518500	-0.000853	-0.302541
7.518600	-0.000707	-0.302541
7.518700	-0.000561	-0.302541
7.518800	-0.000415	-0.302541
7.518900	-0.000269	-0.302541
7.519000	-0.000122	-0.302541
7.519100	0.000024	-0.302541
7.519200	0.000170	-0.302541
7.519300	0.000316	-0.302541
7.519400	0.000462	-0.302541
7.519500	0.000608	-0.302541
7.519600	0.000754	-0.302541
7.519700	0.000901	-0.302541
7.519800	0.001047	-0.302541
7.519900	0.001193	-0.302541
7.520000	0.001339	-0.302541
7.520100	0.001485	-0.302541
7.520200	0.001631	-0.302540
7.520300	0.001777	-0.302540
7.520400	0.001924	-0.302540
7.520500	0.002070	-0.302540
7.520600	0.002216	-0.302540
7.520700	0.002362	-0.302539
7.520800	0.002508	-0.302539
7.520900	0.002654	-0.302539
7.521000	0.002800	-0.302539
7.521100	0.002947	-0.302538
7.521200	0.003093	-0.302538
7.521300	0.003239	-0.302538
7.521400	0.003385	-0.302537
7.521500	0.003531	-0.302537
7.521600	0.003677	-0.302537
7.521700	0.003823	-0.302536
7.521800	0.003970	-0.302536
7.521900	0.004116	-0.302536
7.522000	0.004262	-0.302535
7.522100	0.004408	-0.302535
7.522200	0.004554	-0.302534
7.522300	0.004700	-0.302534
7.522400	0.004846	-0.302533
